# t y1 y2 
  3.2200000000000023E-01   1.0136610016881135E-04   9.7471888763725800E-01
  3.2300000000000023E-01   1.0135799242140090E-04   9.7464092494041710E-01
  3.2400000000000023E-01   1.0134988532248689E-04   9.7456296847940704E-01
  3.2500000000000023E-01   1.0134177887201744E-04   9.7448501825372902E-01
  3.2600000000000023E-01   1.0133367306994067E-04   9.7440707426288420E-01
  3.2700000000000023E-01   1.0132556791620471E-04   9.7432913650637409E-01
  3.2800000000000024E-01   1.0131746341075772E-04   9.7425120498369988E-01
  3.2900000000000024E-01   1.0130935955354780E-04   9.7417327969436307E-01
  3.3000000000000024E-01   1.0130125634452313E-04   9.7409536063786506E-01
  3.3100000000000024E-01   1.0129315378363183E-04   9.7401744781370725E-01
  3.3200000000000024E-01   1.0128505187082323E-04   9.7393954122139115E-01
  3.3300000000000024E-01   1.0127695060604814E-04   9.7386164086041838E-01
  3.3400000000000024E-01   1.0126884998925156E-04   9.7378374673029056E-01
  3.3500000000000024E-01   1.0126075002038169E-04   9.7370585883050920E-01
  3.3600000000000024E-01   1.0125265069938675E-04   9.7362797716057603E-01
  3.3700000000000024E-01   1.0124455202621495E-04   9.7355010171999279E-01
  3.3800000000000024E-01   1.0123645400081450E-04   9.7347223250826120E-01
  3.3900000000000025E-01   1.0122835662313363E-04   9.7339436952488312E-01
  3.4000000000000025E-01   1.0122025989312057E-04   9.7331651276936026E-01
  3.4100000000000025E-01   1.0121216381072355E-04   9.7323866224119449E-01
  3.4200000000000025E-01   1.0120406837589081E-04   9.7316081793988785E-01
  3.4300000000000025E-01   1.0119597358857060E-04   9.7308297986494219E-01
  3.4400000000000025E-01   1.0118787944871115E-04   9.7300514801585958E-01
  3.4500000000000025E-01   1.0117978595626073E-04   9.7292732239214197E-01
  3.4600000000000025E-01   1.0117169311116759E-04   9.7284950299329154E-01
  3.4700000000000025E-01   1.0116360091338000E-04   9.7277168981881024E-01
  3.4800000000000025E-01   1.0115550936284623E-04   9.7269388286820024E-01
  3.4900000000000025E-01   1.0114741845951456E-04   9.7261608214096396E-01
  3.5000000000000026E-01   1.0113932820333324E-04   9.7253828763660333E-01
  3.5100000000000026E-01   1.0113123859425058E-04   9.7246049935462076E-01
  3.5200000000000026E-01   1.0112314963221485E-04   9.7238271729451864E-01
  3.5300000000000026E-01   1.0111506131717437E-04   9.7230494145579915E-01
  3.5400000000000026E-01   1.0110697364907742E-04   9.7222717183796481E-01
  3.5500000000000026E-01   1.0109888662787230E-04   9.7214940844051800E-01
  3.5600000000000026E-01   1.0109080025350734E-04   9.7207165126296124E-01
  3.5700000000000026E-01   1.0108271452593082E-04   9.7199390030479704E-01
  3.5800000000000026E-01   1.0107462944509109E-04   9.7191615556552780E-01
  3.5900000000000026E-01   1.0106654501092976E-04   9.7183841704465523E-01
  3.6000000000000026E-01   1.0105846122338620E-04   9.7176068474168076E-01
  3.6100000000000027E-01   1.0105037808242214E-04   9.7168295865610887E-01
  3.6200000000000027E-01   1.0104229558798582E-04   9.7160523878744232E-01
  3.6300000000000027E-01   1.0103421374002551E-04   9.7152752513518392E-01
  3.6400000000000027E-01   1.0102613253848952E-04   9.7144981769883632E-01
  3.6500000000000027E-01   1.0101805198332612E-04   9.7137211647790234E-01
  3.6600000000000027E-01   1.0100997207448361E-04   9.7129442147188494E-01
  3.6700000000000027E-01   1.0100189281191026E-04   9.7121673268028696E-01
  3.6800000000000027E-01   1.0099381419555443E-04   9.7113905010261148E-01
  3.6900000000000027E-01   1.0098573622536437E-04   9.7106137373836121E-01
  3.7000000000000027E-01   1.0097765890128845E-04   9.7098370358703945E-01
  3.7100000000000027E-01   1.0096958222327496E-04   9.7090603964814914E-01
  3.7200000000000027E-01   1.0096150619127223E-04   9.7082838192119325E-01
  3.7300000000000028E-01   1.0095343080522862E-04   9.7075073040567517E-01
  3.7400000000000028E-01   1.0094535606509243E-04   9.7067308510109795E-01
  3.7500000000000028E-01   1.0093728197081203E-04   9.7059544600696490E-01
